Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Total Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1)
15.0,77.0,2.1,416.0,0.0
15.5,75.75,2.1,461.5,0.0
16.0,74.5,2.1,507.0,0.0
16.5,73.25,2.1,524.75,0.0
17.0,72.0,2.1,542.5,0.0
17.25,71.0,2.1,560.25,0.0
17.5,70.0,2.1,578.0,0.0
17.75,69.0,2.1,647.5,0.0
18.0,68.0,2.1,717.0,0.0
18.75,66.0,1.95,786.5,0.0
19.5,64.0,1.8,856.0,0.0
20.25,62.0,1.65,784.75,0.0
21.0,60.0,1.5,713.5,0.0
21.25,60.0,1.65,642.25,0.0
21.5,60.0,1.8,571.0,0.0
21.75,60.0,1.95,658.5,0.0
22.0,60.0,2.1,746.0,0.0
22.5,58.5,2.1,833.5,0.0
23.0,57.0,2.1,921.0,0.0
23.5,55.5,2.1,923.5,0.0
24.0,54.0,2.1,926.0,0.0
24.5,53.25,1.575,928.5,0.0
25.0,52.5,1.05,931.0,0.0
25.5,51.75,0.525,896.0,0.0
26.0,51.0,0.0,861.0,0.0
26.0,51.75,0.375,826.0,0.0
26.0,52.5,0.75,791.0,0.0
26.0,53.25,1.125,695.25,0.0
26.0,54.0,1.5,599.5,0.0
26.0,54.0,1.65,503.75,0.0
26.0,54.0,1.8,408.0,0.0
26.0,54.0,1.95,403.25,0.0
26.0,54.0,2.1,398.5,0.0
26.0,54.0,2.1,393.75,0.0
26.0,54.0,2.1,389.0,0.0
26.0,54.0,2.1,346.0,0.0
26.0,54.0,2.1,303.0,0.0
25.75,55.75,2.225,260.0,0.0
25.5,57.5,2.35,217.0,0.0
25.25,59.25,2.475,271.25,0.0
25.0,61.0,2.6,325.5,0.0
24.75,62.0,2.6,379.75,0.0
24.5,63.0,2.6,434.0,0.0
24.25,64.0,2.6,338.75,0.0
24.0,65.0,2.6,243.5,0.0
24.0,66.0,2.85,148.25,0.0
24.0,67.0,3.1,53.0,0.0
24.0,68.0,3.35,42.25,0.0
24.0,69.0,3.6,31.5,0.0
23.75,70.0,3.35,20.75,0.0
23.5,71.0,3.1,10.0,0.0
23.25,72.0,2.85,0.0,0.0
23.0,73.0,2.6,0.0,0.0
22.5,74.25,2.725,0.0,0.0
22.0,75.5,2.85,0.0,0.0
21.5,76.75,2.975,0.0,0.0
21.0,78.0,3.1,0.0,0.0
21.0,78.0,3.1,0.0,0.0
21.0,78.0,3.1,0.0,0.0
21.0,78.0,3.1,0.0,0.0
21.0,78.0,3.1,0.0,0.0
20.75,79.25,3.225,0.0,0.0
20.5,80.5,3.35,0.0,0.0
20.25,81.75,3.475,0.0,0.0
20.0,83.0,3.6,0.0,0.0
20.0,83.0,3.225,0.0,0.0
20.0,83.0,2.85,0.0,0.0
20.0,83.0,2.475,0.0,0.0
20.0,83.0,2.1,0.0,0.0
19.75,84.25,2.475,0.0,0.0
19.5,85.5,2.85,0.0,0.0
19.25,86.75,3.225,0.0,0.0
19.0,88.0,3.6,0.0,0.0
19.0,88.0,3.35,0.0,0.0
19.0,88.0,3.1,0.0,0.0
19.0,88.0,2.85,0.0,0.0
19.0,88.0,2.6,0.0,0.0
19.0,88.0,2.725,0.0,0.0
19.0,88.0,2.85,0.0,0.0
19.0,88.0,2.975,0.0,0.0
19.0,88.0,3.1,0.0,0.0
18.75,91.0,2.7,0.0,0.0
18.5,94.0,2.3,0.0,0.0
18.25,97.0,1.9,0.0,0.0
18.0,100.0,1.5,0.0,0.0
18.0,100.0,1.5,0.0,0.0
18.0,100.0,1.5,0.0,0.0
18.0,100.0,1.5,0.0,0.0
18.0,100.0,1.5,0.0,0.0
18.0,100.0,1.9,0.0,0.0
18.0,100.0,2.3,0.0,0.0
18.0,100.0,2.7,6.5,0.0
18.0,100.0,3.1,13.0,0.0
18.25,100.0,3.35,19.5,0.0
18.5,100.0,3.6,26.0,0.0
18.75,100.0,3.85,40.5,0.0
19.0,100.0,4.1,55.0,0.0
19.0,100.0,4.5,69.5,0.0
19.0,100.0,4.9,84.0,0.0
19.0,100.0,5.300000000000001,84.5,0.0
19.0,100.0,5.7,85.0,0.0
19.0,100.0,5.050000000000001,85.5,11.0
19.0,100.0,4.4,86.0,11.0
19.0,100.0,3.75,91.5,11.0
19.0,100.0,3.1,97.0,11.0
19.0,100.0,2.85,102.5,11.0
19.0,100.0,2.6,108.0,11.0
19.0,100.0,2.35,113.5,11.0
19.0,100.0,2.1,119.0,11.0
19.25,98.5,2.475,124.5,11.0
19.5,97.0,2.85,130.0,11.0
19.75,95.5,3.225,138.75,11.0
20.0,94.0,3.6,147.5,11.0
20.25,94.0,3.475,156.25,8.8
20.5,94.0,3.35,165.0,8.8
20.75,94.0,3.225,164.25,8.8
21.0,94.0,3.1,163.5,8.8
21.0,95.5,2.85,162.75,4.4
21.0,97.0,2.6,162.0,4.4
21.0,98.5,2.35,174.75,4.4
21.0,100.0,2.1,187.5,4.4
21.25,98.5,2.225,200.25,8.8
21.5,97.0,2.35,213.0,8.8
21.75,95.5,2.475,207.75,8.8
22.0,94.0,2.6,202.5,8.8
22.0,94.0,2.475,197.25,11.0
22.0,94.0,2.35,192.0,11.0
22.0,94.0,2.225,179.5,11.0
22.0,94.0,2.1,167.0,11.0
22.0,95.5,1.575,154.5,11.0
22.0,97.0,1.05,142.0,11.0
22.0,98.5,0.525,146.25,11.0
22.0,100.0,0.0,150.5,11.0
22.0,98.5,0.775,154.75,11.0
22.0,97.0,1.55,159.0,11.0
22.0,95.5,2.325,134.75,11.0
22.0,94.0,3.1,110.5,11.0
21.75,95.5,3.1,86.25,11.0
21.5,97.0,3.1,62.0,11.0
21.25,98.5,3.1,54.25,11.0
21.0,100.0,3.1,46.5,11.0
21.025,99.75,2.9,38.75,5.5
21.05,99.5,2.7,31.0,5.5
21.075,99.25,2.5,23.75,5.5
21.1,99.0,2.3,16.5,5.5
21.075,99.25,2.1,9.25,1.1
21.05,99.5,1.9,2.0,1.1
21.025,99.75,1.7,0.0,1.1
21.0,100.0,1.5,0.0,1.1
21.0,100.0,1.125,0.0,1.1
21.0,100.0,0.75,0.0,1.1
21.0,100.0,0.375,0.0,1.1
21.0,100.0,0.0,0.0,1.1
21.0,98.5,0.375,0.0,0.0
21.0,97.0,0.75,0.0,0.0
21.0,95.5,1.125,0.0,0.0
21.0,94.0,1.5,0.0,0.0
21.0,94.0,1.65,0.0,0.0
21.0,94.0,1.8,0.0,0.0
21.0,94.0,1.95,0.0,0.0
21.0,94.0,2.1,0.0,0.0
20.75,95.5,2.1,0.0,0.0
20.5,97.0,2.1,0.0,0.0
20.25,98.5,2.1,0.0,0.0
20.0,100.0,2.1,0.0,0.0
20.0,100.0,2.1,0.0,0.0
20.0,100.0,2.1,0.0,0.0
20.0,100.0,2.1,0.0,0.0
20.0,100.0,2.1,0.0,0.0
20.0,98.5,1.95,0.0,0.0
20.0,97.0,1.8,0.0,0.0
20.0,95.5,1.65,0.0,0.0
20.0,94.0,1.5,0.0,0.0
20.0,94.0,1.5,0.0,0.0
20.0,94.0,1.5,0.0,0.0
20.0,94.0,1.5,0.0,0.0
20.0,94.0,1.5,0.0,0.0
20.0,94.0,1.125,0.0,0.0
20.0,94.0,0.75,0.0,0.0
20.0,94.0,0.375,0.0,0.0
20.0,94.0,0.0,0.0,0.0
19.75,95.5,0.375,0.0,0.0
19.5,97.0,0.75,0.0,0.0
19.25,98.5,1.125,0.0,0.0
19.0,100.0,1.5,0.0,0.0
19.0,100.0,1.5,0.0,0.0
19.0,100.0,1.5,0.0,0.0
19.0,100.0,1.5,8.5,0.0
19.0,100.0,1.5,17.0,0.0
19.0,100.0,1.5,25.5,0.0
19.0,100.0,1.5,34.0,0.0
19.0,100.0,1.5,46.75,0.0
19.0,100.0,1.5,59.5,0.0
19.0,100.0,1.5,72.25,0.0
19.0,100.0,1.5,85.0,0.0
19.0,100.0,1.5,103.25,0.0
19.0,100.0,1.5,121.5,0.0
19.0,100.0,1.65,139.75,11.0
19.0,100.0,1.8,158.0,11.0
19.0,100.0,1.95,161.5,11.0
19.0,100.0,2.1,165.0,11.0
19.0,100.0,2.1,168.5,11.0
19.0,100.0,2.1,172.0,11.0
19.0,100.0,2.1,166.25,11.0
19.0,100.0,2.1,160.5,11.0
19.5,97.0,2.225,154.75,11.0
20.0,94.0,2.35,149.0,11.0
20.5,91.0,2.475,174.25,11.0
21.0,88.0,2.6,199.5,11.0
21.0,86.75,2.6,224.75,8.8
21.0,85.5,2.6,250.0,8.8
21.0,84.25,2.6,241.75,8.8
21.0,83.0,2.6,233.5,8.8
21.0,83.0,2.725,225.25,4.4
21.0,83.0,2.85,217.0,4.4
21.0,83.0,2.975,223.5,4.4
21.0,83.0,3.1,230.0,4.4
21.25,83.0,2.975,236.5,8.8
21.5,83.0,2.85,243.0,8.8
21.75,83.0,2.725,255.25,8.8
22.0,83.0,2.6,267.5,8.8
22.0,81.75,2.725,279.75,11.0
22.0,80.5,2.85,292.0,11.0
22.0,79.25,2.975,266.25,11.0
22.0,78.0,3.1,240.5,11.0
22.25,76.75,2.975,214.75,11.0
22.5,75.5,2.85,189.0,11.0
22.75,74.25,2.725,200.0,11.0
23.0,73.0,2.6,211.0,11.0
22.75,74.25,2.325,222.0,11.0
22.5,75.5,2.05,233.0,11.0
22.25,76.75,1.775,205.75,11.0
22.0,78.0,1.5,178.5,11.0
22.25,76.75,1.65,151.25,11.0
22.5,75.5,1.8,124.0,11.0
22.75,74.25,1.95,153.5,11.0
23.0,73.0,2.1,183.0,11.0
23.0,73.0,2.225,212.5,5.5
23.0,73.0,2.35,242.0,5.5
23.0,73.0,2.475,184.75,5.5
23.0,73.0,2.6,127.5,5.5
22.5,75.5,2.475,70.25,1.1
22.0,78.0,2.35,13.0,1.1
21.5,80.5,2.225,0.0,1.1
21.0,83.0,2.1,0.0,1.1
21.0,84.25,2.225,0.0,1.1
21.0,85.5,2.35,0.0,1.1
21.0,86.75,2.475,0.0,1.1
21.0,88.0,2.6,0.0,1.1
20.75,88.0,2.725,0.0,0.0
20.5,88.0,2.85,0.0,0.0
20.25,88.0,2.975,0.0,0.0
20.0,88.0,3.1,0.0,0.0
19.5,91.0,2.85,0.0,0.0
19.0,94.0,2.6,0.0,0.0
18.5,97.0,2.35,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.25,98.5,1.95,0.0,0.0
18.5,97.0,1.8,0.0,0.0
18.75,95.5,1.65,0.0,0.0
19.0,94.0,1.5,0.0,0.0
18.75,95.5,1.65,0.0,0.0
18.5,97.0,1.8,0.0,0.0
18.25,98.5,1.95,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.0,100.0,2.1,0.0,0.0
18.0,98.5,2.1,0.0,0.0
18.0,97.0,2.1,0.0,0.0
18.0,95.5,2.1,0.0,0.0
18.0,94.0,2.1,0.0,0.0
17.75,95.5,2.225,0.0,0.0
17.5,97.0,2.35,0.0,0.0
17.25,98.5,2.475,0.0,0.0
17.0,100.0,2.6,0.0,0.0
17.0,98.5,2.725,0.0,0.0
17.0,97.0,2.85,0.0,0.0
17.0,95.5,2.975,0.0,0.0
17.0,94.0,3.1,0.0,0.0
16.75,95.5,2.975,0.0,0.0
16.5,97.0,2.85,5.0,0.0
16.25,98.5,2.725,25.25,0.0
16.0,100.0,2.6,45.5,0.0
16.25,98.5,2.325,65.75,0.0
16.5,97.0,2.05,86.0,0.0
16.75,95.5,1.775,104.25,0.0
17.0,94.0,1.5,122.5,0.0
17.0,94.0,1.9,140.75,0.0
17.0,94.0,2.3,159.0,0.0
17.0,94.0,2.7,163.75,0.0
17.0,94.0,3.1,168.5,0.0
17.0,94.0,2.85,173.25,11.0
17.0,94.0,2.6,178.0,11.0
17.0,94.0,2.35,204.25,11.0
17.0,94.0,2.1,230.5,11.0
17.25,91.25,2.225,256.75,11.0
17.5,88.5,2.35,283.0,11.0
17.75,85.75,2.475,288.75,11.0
18.0,83.0,2.6,294.5,11.0
18.25,80.5,2.975,300.25,11.0
18.5,78.0,3.35,306.0,11.0
18.75,75.5,3.725,315.25,11.0
19.0,73.0,4.1,324.5,11.0
19.0,73.0,3.85,333.75,8.8
19.0,73.0,3.6,343.0,8.8
19.0,73.0,3.35,332.5,8.8
19.0,73.0,3.1,322.0,8.8
19.0,73.0,3.1,311.5,4.4
19.0,73.0,3.1,301.0,4.4
19.0,73.0,3.1,270.0,4.4
19.0,73.0,3.1,239.0,4.4
19.0,73.0,3.35,208.0,8.8
19.0,73.0,3.6,177.0,8.8
19.0,73.0,3.85,222.25,8.8
19.0,73.0,4.1,267.5,8.8
19.25,71.75,4.1,312.75,11.0
19.5,70.5,4.1,358.0,11.0
19.75,69.25,4.1,348.75,11.0
20.0,68.0,4.1,339.5,11.0
20.0,67.0,3.975,330.25,11.0
20.0,66.0,3.85,321.0,11.0
20.0,65.0,3.725,427.25,11.0
20.0,64.0,3.6,533.5,11.0
20.0,64.0,3.475,639.75,11.0
20.0,64.0,3.35,746.0,11.0
20.0,64.0,3.225,714.0,11.0
20.0,64.0,3.1,682.0,11.0
20.0,63.0,2.975,650.0,11.0
20.0,62.0,2.85,618.0,11.0
20.0,61.0,2.725,555.5,11.0
20.0,60.0,2.6,493.0,11.0
19.75,62.0,2.475,430.5,5.5
19.5,64.0,2.35,368.0,5.5
19.25,66.0,2.225,282.0,5.5
19.0,68.0,2.1,196.0,5.5
18.75,69.25,2.225,110.0,1.1
18.5,70.5,2.35,24.0,1.1
18.25,71.75,2.475,0.0,1.1
18.0,73.0,2.6,0.0,1.1
17.75,75.25,2.325,0.0,1.1
17.5,77.5,2.05,0.0,1.1
17.25,79.75,1.775,0.0,1.1
17.0,82.0,1.5,0.0,1.1
17.25,80.75,1.125,0.0,0.0
17.5,79.5,0.75,0.0,0.0
17.75,78.25,0.375,0.0,0.0
18.0,77.0,0.0,0.0,0.0
17.75,78.25,0.375,0.0,0.0
17.5,79.5,0.75,0.0,0.0
17.25,80.75,1.125,0.0,0.0
17.0,82.0,1.5,0.0,0.0
17.0,82.0,1.125,0.0,0.0
17.0,82.0,0.75,0.0,0.0
17.0,82.0,0.375,0.0,0.0
17.0,82.0,0.0,0.0,0.0
16.75,83.5,0.0,0.0,0.0
16.5,85.0,0.0,0.0,0.0
16.25,86.5,0.0,0.0,0.0
16.0,88.0,0.0,0.0,0.0
15.5,91.0,0.525,0.0,0.0
15.0,94.0,1.05,0.0,0.0
14.5,97.0,1.575,0.0,0.0
14.0,100.0,2.1,0.0,0.0
14.0,100.0,2.225,0.0,0.0
14.0,100.0,2.35,0.0,0.0
14.0,100.0,2.475,0.0,0.0
14.0,100.0,2.6,0.0,0.0
14.0,100.0,1.95,0.0,0.0
14.0,100.0,1.3,0.0,0.0
14.0,100.0,0.65,0.0,0.0
14.0,100.0,0.0,0.0,0.0
13.75,100.0,0.0,0.0,0.0
13.5,100.0,0.0,0.0,0.0
13.25,100.0,0.0,0.0,0.0
13.0,100.0,0.0,0.0,0.0
13.0,100.0,0.525,0.0,0.0
13.0,100.0,1.05,85.0,0.0
13.0,100.0,1.575,148.75,0.0
13.0,100.0,2.1,212.5,0.0
13.5,100.0,1.575,276.25,0.0
14.0,100.0,1.05,340.0,0.0
14.5,100.0,0.525,401.5,0.0
15.0,100.0,0.0,463.0,0.0
15.5,98.5,0.0,524.5,0.0
16.0,97.0,0.0,586.0,0.0
16.5,95.5,0.0,632.25,0.0
17.0,94.0,0.0,678.5,0.0
17.5,91.25,0.65,724.75,11.0
18.0,88.5,1.3,771.0,11.0
18.5,85.75,1.95,778.25,11.0
19.0,83.0,2.6,785.5,11.0
19.75,79.5,2.6,792.75,11.0
20.5,76.0,2.6,800.0,11.0
21.25,72.5,2.6,825.25,11.0
22.0,69.0,2.6,850.5,11.0
22.25,67.0,2.725,875.75,11.0
22.5,65.0,2.85,901.0,11.0
22.75,63.0,2.975,916.75,11.0
23.0,61.0,3.1,932.5,11.0
23.25,60.0,2.85,948.25,8.8
23.5,59.0,2.6,964.0,8.8
23.75,58.0,2.35,966.75,8.8
24.0,57.0,2.1,969.5,8.8
24.5,56.25,2.225,972.25,4.4
25.0,55.5,2.35,975.0,4.4
25.5,54.75,2.475,960.25,4.4
26.0,54.0,2.6,945.5,4.4
26.0,54.0,2.85,930.75,8.8
26.0,54.0,3.1,916.0,8.8
26.0,54.0,3.35,915.75,8.8
26.0,54.0,3.6,915.5,8.8
26.25,53.25,3.475,915.25,11.0
26.5,52.5,3.35,915.0,11.0
26.75,51.75,3.225,889.0,11.0
27.0,51.0,3.1,863.0,11.0
26.75,51.75,2.975,837.0,11.0
26.5,52.5,2.85,811.0,11.0
26.25,53.25,2.725,730.25,11.0
26.0,54.0,2.6,649.5,11.0
26.25,53.25,2.6,568.75,11.0
26.5,52.5,2.6,488.0,11.0
26.75,51.75,2.6,419.5,11.0
27.0,51.0,2.6,351.0,11.0
27.0,51.0,2.725,282.5,11.0
27.0,51.0,2.85,214.0,11.0
27.0,51.0,2.975,238.25,11.0
27.0,51.0,3.1,262.5,11.0
26.75,52.75,2.7,286.75,5.5
26.5,54.5,2.3,311.0,5.5
26.25,56.25,1.9,233.5,5.5
26.0,58.0,1.5,156.0,5.5
25.5,59.75,1.5,78.5,1.1
25.0,61.5,1.5,1.0,1.1
24.5,63.25,1.5,0.0,1.1
24.0,65.0,1.5,0.0,1.1
24.0,66.0,1.65,0.0,1.1
24.0,67.0,1.8,0.0,1.1
24.0,68.0,1.95,0.0,1.1
24.0,69.0,2.1,0.0,1.1
23.75,70.0,2.1,0.0,0.0
23.5,71.0,2.1,0.0,0.0
23.25,72.0,2.1,0.0,0.0
23.0,73.0,2.1,0.0,0.0
22.75,75.5,2.1,0.0,0.0
22.5,78.0,2.1,0.0,0.0
22.25,80.5,2.1,0.0,0.0
22.0,83.0,2.1,0.0,0.0
22.0,81.75,1.95,0.0,0.0
22.0,80.5,1.8,0.0,0.0
22.0,79.25,1.65,0.0,0.0
22.0,78.0,1.5,0.0,0.0
22.0,78.0,1.5,0.0,0.0
22.0,78.0,1.5,0.0,0.0
22.0,78.0,1.5,0.0,0.0
22.0,78.0,1.5,0.0,0.0
21.5,80.5,1.65,0.0,0.0
21.0,83.0,1.8,0.0,0.0
20.5,85.5,1.95,0.0,0.0
20.0,88.0,2.1,0.0,0.0
20.25,86.75,2.475,0.0,0.0
20.5,85.5,2.85,0.0,0.0
20.75,84.25,3.225,0.0,0.0
21.0,83.0,3.6,0.0,0.0
21.0,83.0,3.6,0.0,0.0
21.0,83.0,3.6,0.0,0.0
21.0,83.0,3.6,0.0,0.0
21.0,83.0,3.6,0.0,0.0
21.0,83.0,3.475,0.0,0.0
21.0,83.0,3.35,0.0,0.0
21.0,83.0,3.225,0.0,0.0
21.0,83.0,3.1,0.0,0.0
21.0,83.0,3.1,0.0,0.0
21.0,83.0,3.1,50.0,0.0
21.0,83.0,3.1,100.5,0.0
21.0,83.0,3.1,151.0,0.0
21.25,83.0,2.85,201.5,0.0
21.5,83.0,2.6,252.0,0.0
21.75,83.0,2.35,231.75,0.0
22.0,83.0,2.1,211.5,0.0
22.0,83.0,2.475,191.25,0.0
22.0,83.0,2.85,171.0,0.0
22.0,83.0,3.225,159.5,0.0
22.0,83.0,3.6,148.0,0.0
22.25,81.75,3.6,136.5,11.0
22.5,80.5,3.6,125.0,11.0
22.75,79.25,3.6,136.75,11.0
23.0,78.0,3.6,148.5,11.0
23.25,77.0,3.725,160.25,11.0
23.5,76.0,3.85,172.0,11.0
23.75,75.0,3.975,252.0,11.0
24.0,74.0,4.1,332.0,11.0
24.25,74.0,4.35,412.0,11.0
24.5,74.0,4.6,492.0,11.0
24.75,74.0,4.85,436.5,11.0
25.0,74.0,5.1,381.0,11.0
24.75,76.25,5.375,325.5,8.8
24.5,78.5,5.65,270.0,8.8
24.25,80.75,5.925000000000001,321.0,8.8
24.0,83.0,6.2,372.0,8.8
24.75,79.75,5.675000000000001,423.0,4.4
25.5,76.5,5.15,474.0,4.4
26.25,73.25,4.625,501.75,4.4
27.0,70.0,4.1,529.5,4.4
27.25,69.0,4.35,557.25,8.8
27.5,68.0,4.6,585.0,8.8
27.75,67.0,4.85,581.75,8.8
28.0,66.0,5.1,578.5,8.8
28.0,66.0,5.1,575.25,11.0
28.0,66.0,5.1,572.0,11.0
28.0,66.0,5.1,572.5,11.0
28.0,66.0,5.1,573.0,11.0
27.75,66.0,4.725,573.5,11.0
27.5,66.0,4.35,574.0,11.0
27.25,66.0,3.975,458.0,11.0
27.0,66.0,3.6,342.0,11.0
26.75,65.75,3.475,226.0,11.0
26.5,65.5,3.35,110.0,11.0
26.25,65.25,3.225,168.5,11.0
26.0,65.0,3.1,227.0,11.0
26.0,67.25,3.35,285.5,11.0
26.0,69.5,3.6,344.0,11.0
26.0,71.75,3.85,289.25,11.0
26.0,74.0,4.1,234.5,11.0
25.5,75.0,3.975,179.75,5.5
25.0,76.0,3.85,125.0,5.5
24.5,77.0,3.725,94.25,5.5
24.0,78.0,3.6,63.5,5.5
23.75,78.0,3.475,32.75,1.1
23.5,78.0,3.35,2.0,1.1
23.25,78.0,3.225,0.0,1.1
23.0,78.0,3.1,0.0,1.1
23.0,79.25,3.35,0.0,1.1
23.0,80.5,3.6,0.0,1.1
23.0,81.75,3.85,0.0,1.1
23.0,83.0,4.1,0.0,1.1
23.0,83.0,4.1,0.0,0.0
23.0,83.0,4.1,0.0,0.0
23.0,83.0,4.1,0.0,0.0
23.0,83.0,4.1,0.0,0.0
22.85,83.25,4.05,0.0,0.0
22.7,83.5,4.0,0.0,0.0
22.55,83.75,3.95,0.0,0.0
22.4,84.0,3.9,0.0,0.0
22.3,83.75,3.825,0.0,0.0
22.2,83.5,3.75,0.0,0.0
22.1,83.25,3.675,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
22.0,83.0,3.6,0.0,0.0
21.75,84.25,3.6,0.0,0.0
21.5,85.5,3.6,0.0,0.0
21.25,86.75,3.6,0.0,0.0
21.0,88.0,3.6,0.0,0.0
21.25,86.75,3.475,0.0,0.0
21.5,85.5,3.35,0.0,0.0
21.75,84.25,3.225,0.0,0.0
22.0,83.0,3.1,0.0,0.0
22.0,83.0,2.85,0.0,0.0
22.0,83.0,2.6,0.0,0.0
22.0,83.0,2.35,0.0,0.0
22.0,83.0,2.1,0.0,0.0
22.0,83.0,2.35,0.0,0.0
22.0,83.0,2.6,2.0,0.0
22.0,83.0,2.85,14.75,0.0
22.0,83.0,3.1,27.5,0.0
22.0,81.75,3.35,40.25,0.0
22.0,80.5,3.6,53.0,0.0
22.0,79.25,3.85,52.25,0.0
22.0,78.0,4.1,51.5,0.0
22.25,79.25,3.725,50.75,0.0
22.5,80.5,3.35,50.0,0.0
22.75,81.75,2.975,57.25,0.0
23.0,83.0,2.6,64.5,0.0
22.5,85.75,3.75,71.75,0.0
22.0,88.5,4.9,79.0,0.0
21.5,91.25,6.050000000000001,86.25,0.0
21.0,94.0,7.2,93.5,0.0
21.0,92.5,6.300000000000001,100.75,0.0
21.0,91.0,5.4,108.0,0.0
21.0,89.5,4.5,116.75,0.0
21.0,88.0,3.6,125.5,0.0
21.0,91.0,3.725,134.25,0.0
21.0,94.0,3.85,143.0,0.0
21.0,97.0,3.975,145.5,0.0
21.0,100.0,4.1,148.0,0.0
21.25,98.5,4.1,150.5,0.0
21.5,97.0,4.1,153.0,0.0
21.75,95.5,4.1,175.0,0.0
22.0,94.0,4.1,197.0,0.0
22.0,94.0,4.1,219.0,0.0
22.0,94.0,4.1,241.0,0.0
22.0,94.0,4.1,222.0,0.0
22.0,94.0,4.1,203.0,0.0
22.0,94.0,3.975,184.0,0.0
22.0,94.0,3.85,165.0,0.0
22.0,94.0,3.725,167.25,0.0
22.0,94.0,3.6,169.5,0.0
22.0,94.0,3.725,171.75,0.0
22.0,94.0,3.85,174.0,0.0
22.0,94.0,3.975,170.25,0.0
22.0,94.0,4.1,166.5,0.0
22.0,94.0,4.1,162.75,0.0
22.0,94.0,4.1,159.0,0.0
22.0,94.0,4.1,165.25,0.0
22.0,94.0,4.1,171.5,0.0
22.25,92.75,4.1,177.75,0.0
22.5,91.5,4.1,184.0,0.0
22.75,90.25,4.1,168.75,0.0
23.0,89.0,4.1,153.5,0.0
22.75,90.25,3.85,138.25,0.0
22.5,91.5,3.6,123.0,0.0
22.25,92.75,3.35,105.0,0.0
22.0,94.0,3.1,87.0,0.0
22.0,94.0,3.1,69.0,0.0
22.0,94.0,3.1,51.0,0.0
22.0,94.0,3.1,38.25,0.0
22.0,94.0,3.1,25.5,0.0
22.0,94.0,3.225,12.75,0.0
22.0,94.0,3.35,0.0,0.0
22.0,94.0,3.475,0.0,0.0
22.0,94.0,3.6,0.0,0.0
22.0,94.0,3.475,0.0,0.0
22.0,94.0,3.35,0.0,0.0
22.0,94.0,3.225,0.0,0.0
22.0,94.0,3.1,0.0,0.0
21.875,95.5,3.05,0.0,0.0
21.75,97.0,3.0,0.0,0.0
21.625,98.5,2.95,0.0,0.0
21.5,100.0,2.9,0.0,0.0
21.4,100.0,2.825,0.0,0.0
21.3,100.0,2.75,0.0,0.0
21.2,100.0,2.675,0.0,0.0
21.1,100.0,2.6,0.0,0.0
20.975,100.0,2.55,0.0,0.0
20.85,100.0,2.5,0.0,0.0
20.725,100.0,2.45,0.0,0.0
20.6,100.0,2.4,0.0,0.0
20.5,93.25,2.35,0.0,0.0
20.4,86.5,2.3,0.0,0.0
20.3,79.75,2.25,0.0,0.0
20.2,73.0,2.2,0.0,0.0
20.075,73.0,2.15,0.0,0.0
19.95,73.0,2.1,0.0,0.0
19.825,73.0,2.05,0.0,0.0
19.7,73.0,2.0,0.0,0.0
19.6,74.25,1.925,0.0,0.0
19.5,75.5,1.85,0.0,0.0
19.4,76.75,1.775,0.0,0.0
19.3,78.0,1.7,0.0,0.0
19.175,81.0,1.65,0.0,0.0
19.05,84.0,1.6,0.0,0.0
18.925,87.0,1.55,0.0,0.0
18.8,90.0,1.5,0.0,0.0
18.8,89.25,1.75,0.0,0.0
18.8,88.5,2.0,0.0,0.0
18.8,87.75,2.25,0.0,0.0
18.8,87.0,2.5,0.0,0.0
18.95,87.0,2.375,0.0,0.0
19.1,87.0,2.25,11.0,0.0
19.25,87.0,2.125,31.0,0.0
19.4,87.0,2.0,51.0,0.0
19.4,87.0,1.875,71.0,0.0
19.4,87.0,1.75,91.0,0.0
19.4,87.0,1.625,126.0,0.0
19.4,87.0,1.5,161.0,0.0
20.225,83.5,1.625,196.0,0.0
21.05,80.0,1.75,231.0,0.0
21.875,76.5,1.875,247.25,0.0
22.7,73.0,2.0,263.5,0.0
23.125,70.25,2.125,279.75,0.0
23.55,67.5,2.25,296.0,0.0
23.975,64.75,2.375,304.75,0.0
24.4,62.0,2.5,313.5,0.0
24.95,60.0,2.375,322.25,0.0
25.5,58.0,2.25,331.0,0.0
26.05,56.0,2.125,407.0,0.0
26.6,54.0,2.0,483.0,0.0
26.875,53.25,2.0,559.0,0.0
27.15,52.5,2.0,635.0,0.0
27.425,51.75,2.0,557.75,0.0
27.7,51.0,2.0,480.5,0.0
27.85,52.0,2.4,403.25,0.0
28.0,53.0,2.8,326.0,0.0
28.15,54.0,3.2,367.75,0.0
28.3,55.0,3.6,409.5,0.0
