,zone temperature,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Total Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),control signal
7060,23.55053364695974,27.2,67.0,7.2,652.5,4.4,4.0
7061,23.73013462751813,27.325,66.5,7.2,628.75,8.8,5.0
7062,23.81338073898365,27.45,66.0,7.2,605.0,8.8,4.0
7063,23.88789820727707,27.575,65.5,7.2,554.75,8.8,6.0
7064,23.65513885506758,27.7,65.0,7.2,504.5,8.8,2.0
7065,23.66321149140996,27.7,65.0,7.050000000000001,454.25,11.0,3.0
7066,23.68858719497016,27.7,65.0,6.9,404.0,11.0,1.0
7067,23.66705910660538,27.7,65.0,6.749999999999999,373.0,11.0,4.0
7068,23.62732549814503,27.7,65.0,6.6,342.0,11.0,3.0
7069,23.54753288326879,27.85,64.0,6.749999999999999,311.0,11.0,2.0
7070,23.4812222211135,28.0,63.0,6.9,280.0,11.0,1.0
7071,23.45503388524078,28.15,62.0,7.050000000000001,289.5,11.0,4.0
7072,23.45162734905967,28.3,61.0,7.2,299.0,11.0,5.0
7073,23.37562742712814,28.3,61.0,7.050000000000001,308.5,11.0,3.0
7074,23.33573902116312,28.3,61.0,6.9,318.0,11.0,7.0
7075,22.36540473922642,28.3,61.0,6.749999999999999,283.0,11.0,7.0
7076,22.38958296140299,28.3,61.0,6.6,248.0,11.0,0.0
7077,22.84047038619775,28.15,62.0,6.1,213.0,11.0,6.0
7078,23.0073568193888,28.0,63.0,5.6,178.0,11.0,1.0
7079,22.95924533334976,27.85,64.0,5.1,153.0,11.0,6.0
7080,22.88196992489056,27.7,65.0,4.6,128.0,11.0,2.0
7081,22.46893203413838,27.575,66.0,4.725,103.0,5.5,0.0
7082,22.20476319991826,27.45,67.0,4.85,78.0,5.5,9.0
7083,21.10265451226508,27.325,68.0,4.975,58.75,5.5,9.0
7084,21.01407685756212,27.2,69.0,5.1,39.5,5.5,6.0
7085,21.09944284607836,26.775,71.5,4.975,20.25,1.1,0.0
7086,20.94182392031229,26.35,74.0,4.85,0.0,1.1,3.0
7087,20.78160214415215,25.925,76.5,4.725,0.0,1.1,5.0
7088,20.62194339274589,25.5,79.0,4.6,0.0,1.1,4.0
7089,20.4021716755784,25.375,79.5,4.725,0.0,1.1,3.0
7090,20.21607779603011,25.25,80.0,4.85,0.0,1.1,6.0
7091,20.9625958999433,25.125,80.5,4.975,0.0,1.1,4.0
7092,20.33229495976897,25.0,81.0,5.1,0.0,1.1,7.0
7093,21.8683088311348,25.0,79.75,5.225,0.0,0.0,7.0
7094,21.98985946098365,25.0,78.5,5.35,0.0,0.0,4.0
7095,20.69527289878225,25.0,77.25,5.475,0.0,0.0,1.0
7096,20.19560739591541,25.0,76.0,5.6,0.0,0.0,4.0
7097,19.97320554401337,25.0,76.0,5.35,0.0,0.0,4.0
7098,19.7856710689525,25.0,76.0,5.1,0.0,0.0,9.0
7099,20.94215745600199,25.0,76.0,4.85,0.0,0.0,9.0
7100,20.99195490945289,25.0,76.0,4.6,0.0,0.0,0.0
7101,20.13816395621787,24.85,76.75,4.725,0.0,0.0,7.0
7102,21.78270051474017,24.7,77.5,4.85,0.0,0.0,4.0
7103,20.43567683555557,24.55,78.25,4.975,0.0,0.0,8.0
7104,21.81453619154484,24.4,79.0,5.1,0.0,0.0,8.0
7105,21.98573400560758,24.4,78.25,5.225,0.0,0.0,4.0
7106,20.6813884505259,24.4,77.5,5.35,0.0,0.0,9.0
7107,20.95559210755458,24.4,76.75,5.475,0.0,0.0,4.0
7108,20.1109186317596,24.4,76.0,5.6,0.0,0.0,3.0
7109,19.90028412791438,24.4,76.0,5.999999999999999,0.0,0.0,4.0
7110,19.78928645404159,24.4,76.0,6.4,0.0,0.0,6.0
7111,20.9423330947959,24.4,76.0,6.800000000000001,0.0,0.0,9.0
7112,20.99196926938833,24.4,76.0,7.2,0.0,0.0,4.0
7113,20.03942905573056,24.4,75.5,6.925000000000001,0.0,0.0,3.0
7114,19.81799004634571,24.4,75.0,6.65,0.0,0.0,2.0
7115,19.71362937085284,24.4,74.5,6.374999999999999,0.0,0.0,2.0
7116,19.6400829791983,24.4,74.0,6.1,0.0,0.0,5.0
7117,19.94993390296367,24.55,72.5,6.499999999999999,0.0,0.0,7.0
7118,21.77141658385313,24.7,71.0,6.9,0.0,0.0,1.0
7119,20.50353919369192,24.85,69.5,7.300000000000001,0.0,0.0,9.0
7120,20.96194863094816,25.0,68.0,7.7,0.0,0.0,2.0
7121,20.1797868288596,25.0,68.0,7.425000000000001,0.0,0.0,0.0
7122,19.88493027350156,25.0,68.0,7.15,0.0,0.0,9.0
7123,20.9468777200752,25.0,68.0,6.874999999999999,0.0,0.0,7.0
7124,21.91918701433964,25.0,68.0,6.6,0.0,0.0,3.0
7125,20.56776331080473,24.85,68.75,6.475,0.0,0.0,4.0
7126,20.10316102114786,24.7,69.5,6.35,0.0,0.0,2.0
7127,19.92551896645659,24.55,70.25,6.225,13.75,0.0,1.0
7128,19.78647619975284,24.4,71.0,6.1,24.5,0.0,4.0
7129,19.71778650625753,24.55,71.0,6.1,35.25,0.0,7.0
7130,21.76684713713403,24.7,71.0,6.1,46.0,0.0,8.0
7131,21.9820665474845,24.85,71.0,6.1,56.0,0.0,2.0
7132,20.69681995315229,25.0,71.0,6.1,66.0,0.0,4.0
7133,20.25554807745773,24.85,71.75,6.1,76.0,0.0,9.0
7134,20.94291619169155,24.7,72.5,6.1,86.0,0.0,5.0
7135,20.22660077166208,24.55,73.25,6.1,98.5,0.0,6.0
7136,20.89222351639595,24.4,74.0,6.1,111.0,0.0,8.0
7137,21.90411784104853,23.7,78.25,6.1,123.5,0.0,7.0
7138,21.98660073712817,23.0,82.5,6.1,136.0,0.0,0.0
7139,20.61911129476973,22.3,86.75,6.1,141.5,0.0,5.0
7140,20.30684762304426,21.6,91.0,6.1,147.0,0.0,3.0
7141,20.17470548345241,21.2,91.5,6.624999999999999,152.5,0.0,5.0
7142,20.04130848125836,20.8,92.0,7.149999999999999,158.0,0.0,9.0
7143,20.92658000415407,20.4,92.5,7.674999999999999,175.75,0.0,9.0
7144,20.98818082941025,20.0,93.0,8.2,193.5,0.0,3.0
7145,20.37248872306433,20.0,93.0,7.799999999999999,211.25,0.0,9.0
7146,20.91259088829428,20.0,93.0,7.399999999999999,229.0,0.0,9.0
7147,20.99071772735822,20.0,93.0,6.999999999999999,224.75,0.0,4.0
7148,20.40456292832303,20.0,93.0,6.6,220.5,0.0,1.0
7149,20.1874708784972,20.125,93.0,5.85,216.25,0.0,2.0
7150,20.07338466911397,20.25,93.0,5.1,212.0,0.0,1.0
7151,20.01004438496771,20.375,93.0,4.35,204.5,0.0,4.0
7152,19.96430539693885,20.5,93.0,3.6,197.0,0.0,9.0
7153,20.92069894422149,20.075,94.75,4.1,189.5,0.0,3.0
7154,20.06214085362785,19.65,96.5,4.6,182.0,0.0,1.0
7155,19.91560331430172,19.225,98.25,5.1,199.0,0.0,4.0
7156,20.58588348406221,18.8,100.0,5.6,216.0,0.0,4.0
7157,20.91129322756327,18.525,98.25,5.475,233.0,0.0,0.0
7158,21.20832692042195,18.25,96.5,5.35,250.0,0.0,4.0
7159,21.50435942860675,17.975,94.75,5.225,234.0,0.0,8.0
7160,21.99578877669856,17.7,93.0,5.1,218.0,0.0,8.0
7161,22.0001094389457,17.85,92.25,4.975,202.0,0.0,2.0
7162,21.92206183600589,18.0,91.5,4.85,186.0,0.0,0.0
7163,21.92186228256116,18.15,90.75,4.725,184.25,0.0,3.0
7164,21.96663789948707,18.3,90.0,4.6,182.5,0.0,7.0
7165,22.01019937403488,18.3,89.25,4.475,180.75,0.0,8.0
7166,22.00019580679357,18.3,88.5,4.35,179.0,0.0,9.0
7167,21.0456805901804,18.3,87.75,4.225,211.75,0.0,1.0
7168,21.59501455491291,18.3,87.0,4.1,244.5,0.0,1.0
7169,22.00665996557065,18.725,84.0,3.975,277.25,0.0,8.0
7170,22.00099720582115,19.15,81.0,3.85,310.0,0.0,1.0
7171,21.04425762595559,19.575,78.0,3.725,278.75,0.0,6.0
7172,21.00616059928875,20.0,75.0,3.6,247.5,0.0,2.0
7173,20.59518555541449,20.0,73.0,3.975,216.25,0.0,1.0
7174,20.3766164615202,20.0,71.0,4.35,185.0,0.0,7.0
7175,21.88851019629795,20.0,69.0,4.725,169.25,0.0,4.0
7176,20.74907265024875,20.0,67.0,5.1,153.5,0.0,5.0
7177,20.31953321869506,19.575,66.5,4.85,137.75,0.0,7.0
7178,21.88098672677188,19.15,66.0,4.6,122.0,0.0,1.0
7179,21.63591055421356,18.725,65.5,4.35,91.75,0.0,2.0
7180,21.38498665960902,18.3,65.0,4.1,61.5,0.0,9.0
7181,21.01688606769564,17.875,66.25,3.975,31.25,0.0,0.0
7182,21.01170597260868,17.45,67.5,3.85,0.0,0.0,1.0
7183,21.02955370496612,17.025,68.75,3.725,0.0,0.0,6.0
7184,21.00110553729848,16.6,70.0,3.6,0.0,0.0,4.0
7185,20.91778018653826,16.475,70.5,3.45,0.0,0.0,1.0
7186,20.83513119379937,16.35,71.0,3.3,0.0,0.0,6.0
7187,20.99764978907514,16.225,71.5,3.15,0.0,0.0,4.0
7188,20.90217009820577,16.1,72.0,3.0,0.0,0.0,5.0
7189,20.72048363689721,15.95,72.75,2.75,0.0,0.0,8.0
7190,21.99590030709883,15.8,73.5,2.5,0.0,0.0,7.0
7191,22.00009691512232,15.65,74.25,2.25,0.0,0.0,8.0
7192,22.00020647693721,15.5,75.0,2.0,0.0,0.0,8.0
7193,22.00014992045441,15.5,75.0,1.5,0.0,0.0,8.0
7194,22.00012480042932,15.5,75.0,1.0,0.0,0.0,7.0
7195,22.0001066780454,15.5,75.0,0.5,0.0,0.0,8.0
7196,22.00009287030317,15.5,75.0,0.0,0.0,0.0,9.0
7197,21.0353576664463,15.375,76.25,0.375,0.0,0.0,2.0
7198,20.97351509794482,15.25,77.5,0.75,0.0,0.0,6.0
7199,20.99547400679127,15.125,78.75,1.125,0.0,0.0,7.0
7200,22.00004213238747,15.0,80.0,1.5,0.0,0.0,0.0
7201,21.33698946906075,15.0,79.25,1.75,0.0,0.0,1.0
7202,20.86356628876133,15.0,78.5,2.0,0.0,0.0,0.0
7203,20.66255703164414,15.0,77.75,2.25,0.0,0.0,7.0
7204,22.03539387412041,15.0,77.0,2.5,0.0,0.0,8.0
7205,22.00004758137522,15.0,77.0,2.5,0.0,0.0,9.0
7206,21.02184336364655,15.0,77.0,2.5,0.0,0.0,9.0
7207,20.99999837525859,15.0,77.0,2.5,0.0,0.0,4.0
7208,20.85952409563887,15.0,77.0,2.5,0.0,0.0,7.0
7209,22.03009042472579,14.575,79.5,2.625,0.0,0.0,6.0
7210,21.26424704927408,14.15,82.0,2.75,0.0,0.0,2.0
7211,20.89085959240371,13.725,84.5,2.875,0.0,0.0,3.0
7212,20.64117245900123,13.3,87.0,3.0,0.0,0.0,0.0
7213,20.41181824788039,13.15,87.75,2.625,0.0,0.0,1.0
7214,20.26096145982099,13.0,88.5,2.25,0.0,0.0,8.0
7215,21.9048596044182,12.85,89.25,1.875,0.0,0.0,0.0
7216,21.05017576437466,12.7,90.0,1.5,0.0,0.0,3.0
7217,20.65723836667751,12.7,89.0,1.125,0.0,0.0,4.0
7218,20.41804096930071,12.7,88.0,0.75,0.0,0.0,0.0
7219,20.20344679234848,12.7,87.0,0.375,0.0,0.0,5.0
7220,20.06821570440184,12.7,86.0,0.0,0.0,0.0,7.0
7221,21.87171299272725,12.575,86.75,0.625,0.0,0.0,0.0
7222,20.95893746010778,12.45,87.5,1.25,0.0,0.0,7.0
7223,21.99460301260282,12.325,88.25,1.875,101.75,0.0,5.0
7224,21.19080424041328,12.2,89.0,2.5,162.5,0.0,2.0
7225,20.68838009077725,12.475,89.0,2.5,223.25,0.0,3.0
7226,20.44381235370104,12.75,89.0,2.5,284.0,0.0,1.0
7227,20.3048767194016,13.025,89.0,2.5,360.75,0.0,3.0
7228,20.2341506133924,13.3,89.0,2.5,437.5,0.0,9.0
7229,20.99820685069138,13.85,86.25,2.5,514.25,0.0,5.0
7230,20.73279051129441,14.4,83.5,2.5,591.0,0.0,2.0
7231,20.66512334517816,14.95,80.75,2.5,631.75,0.0,7.0
7232,22.05738253315216,15.5,78.0,2.5,672.5,0.0,4.0
7233,21.6890408020967,16.05,75.25,2.625,713.25,0.0,5.0
7234,21.70898214913116,16.6,72.5,2.75,754.0,0.0,9.0
7235,21.00596117588992,17.15,69.75,2.875,790.5,0.0,3.0
7236,21.56201287734948,17.7,67.0,3.0,827.0,0.0,1.0
7237,21.91696547625552,17.975,64.5,3.275,863.5,0.0,3.0
7238,22.18582894284727,18.25,62.0,3.55,900.0,0.0,9.0
7239,21.04485452294778,18.525,59.5,3.825,828.75,0.0,3.0
7240,22.0011443419308,18.8,57.0,4.1,757.5,0.0,6.0
7241,22.46871757445372,18.675,57.75,4.225,686.25,0.0,6.0
7242,22.88121299203412,18.55,58.5,4.35,615.0,0.0,6.0
7243,23.28368684049471,18.425,59.25,4.475,546.75,0.0,7.0
7244,23.00730583090342,18.3,60.0,4.6,478.5,0.0,8.0
7245,22.05799583115352,18.575,58.5,4.725,410.25,0.0,6.0
7246,22.66607124179479,18.85,57.0,4.85,342.0,0.0,7.0
7247,22.05764852488045,19.125,55.5,4.975,479.75,0.0,3.0
7248,21.43949040598947,19.4,54.0,5.1,617.5,0.0,4.0
7249,21.23558542259643,19.675,52.75,4.324999999999999,755.25,0.0,5.0
7250,21.14060082919106,19.95,51.5,3.55,893.0,0.0,2.0
7251,21.08679384871488,20.225,50.25,2.775,813.5,0.0,8.0
7252,21.95651677994227,20.5,49.0,2.0,734.0,0.0,7.0
7253,21.99394869130033,20.225,49.75,2.4,654.5,0.0,8.0
7254,21.99935928385136,19.95,50.5,2.8,575.0,0.0,3.0
7255,21.40997833211152,19.675,51.25,3.2,557.75,0.0,7.0
7256,21.95484946276374,19.4,52.0,3.6,540.5,0.0,2.0
7257,21.27970138286286,19.675,51.75,3.725,523.25,0.0,3.0
7258,20.97827382570356,19.95,51.5,3.85,506.0,0.0,6.0
7259,20.99698155961043,20.225,51.25,3.975,595.0,0.0,9.0
7260,20.99968091904108,20.5,51.0,4.1,684.0,0.0,6.0
7261,20.99990856281092,20.5,51.0,4.1,773.0,0.0,1.0
7262,20.96669090968887,20.5,51.0,4.1,862.0,0.0,7.0
7263,21.95081059115857,20.5,51.0,4.1,822.0,0.0,0.0
7264,21.35227740168812,20.5,51.0,4.1,782.0,0.0,7.0
7265,21.96914159743936,20.775,50.25,4.225,742.0,0.0,6.0
7266,21.47162263664583,21.05,49.5,4.35,702.0,0.0,2.0
7267,21.28724656565647,21.325,48.75,4.475,686.25,0.0,8.0
7268,21.96601473871762,21.6,48.0,4.6,670.5,0.0,3.0
7269,21.4907359208479,21.2,49.5,4.35,654.75,0.0,1.0
7270,21.28575798081697,20.8,51.0,4.1,639.0,0.0,1.0
7271,21.1515348502136,20.4,52.5,3.85,546.0,0.0,1.0
7272,21.0038351038835,20.0,54.0,3.6,453.0,0.0,5.0
7273,20.84326530717382,19.85,54.0,3.45,360.0,0.0,1.0
7274,20.67877672921123,19.7,54.0,3.3,267.0,0.0,9.0
7275,20.9754590993182,19.55,54.0,3.15,204.25,0.0,5.0
7276,20.49986106609341,19.4,54.0,3.0,141.5,0.0,2.0
7277,20.1122933095215,19.125,55.0,2.875,0.0,0.0,1.0
7278,20.60850162314207,18.85,56.0,2.75,0.0,0.0,6.0
7279,21.13347868819072,18.575,57.0,2.625,0.0,0.0,4.0
7280,21.18302585289517,18.3,58.0,2.5,0.0,0.0,5.0
7281,21.0736018791414,18.3,58.0,2.375,0.0,0.0,7.0
7282,22.02713923665817,18.3,58.0,2.25,0.0,0.0,5.0
7283,21.57950221814666,18.3,58.0,2.125,0.0,0.0,1.0
7284,21.27548421902814,18.3,58.0,2.0,0.0,0.0,0.0
7285,21.14287038966951,18.15,58.75,2.0,0.0,0.0,4.0
7286,21.0828958502362,18.0,59.5,2.0,0.0,0.0,0.0
7287,21.02856835403703,17.85,60.25,2.0,0.0,0.0,2.0
7288,20.96971314637523,17.7,61.0,2.0,0.0,0.0,5.0
7289,20.89698270717129,17.025,65.75,1.875,0.0,0.0,8.0
7290,21.99598911661901,16.35,70.5,1.75,0.0,0.0,3.0
7291,21.40063556280034,15.675,75.25,1.625,0.0,0.0,5.0
7292,21.09426256753734,15.0,80.0,1.5,0.0,0.0,2.0
7293,20.85166486167313,15.275,76.75,1.5,0.0,0.0,5.0
7294,20.72124628589111,15.55,73.5,1.5,0.0,0.0,6.0
7295,20.99591968717262,15.825,70.25,1.5,0.0,0.0,1.0
7296,20.8827411633879,16.1,67.0,1.5,0.0,0.0,4.0
7297,20.50099287464546,15.675,71.0,1.125,0.0,0.0,5.0
7298,20.19893400095076,15.25,75.0,0.75,0.0,0.0,3.0
7299,20.03136531415148,14.825,79.0,0.375,0.0,0.0,6.0
7300,20.99060389136417,14.4,83.0,0.0,0.0,0.0,9.0
7301,20.99989753980463,14.4,82.5,0.0,0.0,0.0,7.0
7302,21.99028826056741,14.4,82.0,0.0,0.0,0.0,3.0
7303,20.92500400841031,14.4,81.5,0.0,0.0,0.0,8.0
7304,21.98981086721093,14.4,81.0,0.0,0.0,0.0,5.0
7305,20.92672028028136,14.025,83.0,0.325,0.0,0.0,4.0
7306,20.25140067669015,13.65,85.0,0.65,0.0,0.0,4.0
7307,20.05104246003142,13.275,87.0,0.9750000000000001,0.0,0.0,5.0
7308,19.99279685081857,12.9,89.0,1.3,0.0,0.0,4.0
7309,19.72122028706637,12.575,91.0,1.6,0.0,0.0,1.0
7310,19.46737257210162,12.25,93.0,1.9,0.0,0.0,4.0
7311,19.28468667153757,11.925,95.0,2.2,0.0,0.0,5.0
7312,19.98064919317841,11.6,97.0,2.5,0.0,0.0,3.0
7313,19.42118033738299,11.475,97.75,2.25,0.0,0.0,3.0
7314,19.06388438169157,11.35,98.5,2.0,0.0,0.0,8.0
7315,21.62116060575401,11.225,99.25,1.75,0.0,0.0,3.0
7316,20.13974036854014,11.1,100.0,1.5,0.0,0.0,2.0
7317,19.52800689204618,11.1,99.0,1.625,0.0,0.0,4.0
7318,19.2398561513883,11.1,98.0,1.75,0.0,0.0,2.0
7319,18.99380936042436,11.1,97.0,1.875,82.5,0.0,2.0
7320,18.90497704301657,11.1,96.0,2.0,154.0,0.0,3.0
7321,18.81961919013068,11.5,96.25,2.0,225.5,0.0,7.0
7322,21.57057003790559,11.9,96.5,2.0,297.0,0.0,0.0
7323,20.31219391521511,12.3,96.75,2.0,350.0,0.0,9.0
7324,20.99022339833293,12.7,97.0,2.0,403.0,0.0,5.0
7325,20.30297022479541,13.4,93.0,2.0,456.0,0.0,3.0
7326,20.04228379637715,14.1,89.0,2.0,509.0,0.0,6.0
7327,20.9838736395982,14.8,85.0,2.0,424.5,0.0,0.0
7328,20.90067988501856,15.5,81.0,2.0,340.0,0.0,4.0
7329,21.48344431393506,16.05,78.25,2.25,255.5,11.0,3.0
7330,22.0951680030794,16.6,75.5,2.5,171.0,11.0,8.0
7331,22.00028976390301,17.15,72.75,2.75,187.25,11.0,8.0
7332,21.99962214790418,17.7,70.0,3.0,203.5,11.0,4.0
7333,23.17987996125635,18.125,68.25,3.275,219.75,11.0,9.0
7334,21.23775211845322,18.55,66.5,3.55,236.0,11.0,9.0
7335,21.00806965384831,18.975,64.75,3.825,328.75,11.0,2.0
7336,21.82709389444204,19.4,63.0,4.1,421.5,11.0,3.0
7337,22.19421864451353,19.825,62.0,4.1,514.25,11.0,5.0
7338,22.4384050668997,20.25,61.0,4.1,607.0,11.0,7.0
7339,22.1345510637282,20.675,60.0,4.1,534.0,11.0,4.0
7340,22.52112043504592,21.1,59.0,4.1,461.0,11.0,8.0
7341,22.015548998771,21.5,59.0,3.975,388.0,8.8,5.0
7342,22.5424605426522,21.9,59.0,3.85,315.0,8.8,9.0
7343,21.1533005230456,22.3,59.0,3.725,317.0,8.8,3.0
7344,22.25483649487676,22.7,59.0,3.6,319.0,8.8,3.0
7345,22.83892195635892,22.975,58.75,3.975,321.0,4.4,9.0
7346,21.18074850862038,23.25,58.5,4.35,323.0,4.4,8.0
7347,21.95381671538684,23.525,58.25,4.725,304.25,4.4,6.0
7348,22.57009542044856,23.8,58.0,5.1,285.5,4.4,5.0
7349,22.64956202902619,23.675,58.5,4.85,266.75,8.8,9.0
7350,21.17028353617174,23.55,59.0,4.6,248.0,8.8,9.0
7351,21.01157814258303,23.425,59.5,4.35,241.25,8.8,9.0
7352,21.00004550308258,23.3,60.0,4.1,234.5,8.8,4.0
7353,21.93321244851724,23.15,61.0,3.975,227.75,11.0,8.0
7354,21.99072394945615,23.0,62.0,3.85,221.0,11.0,1.0
7355,22.25082711044149,22.85,63.0,3.725,210.5,11.0,1.0
7356,22.42530240188836,22.7,64.0,3.6,200.0,11.0,8.0
7357,22.02021603869227,22.575,64.5,3.725,189.5,11.0,8.0
7358,22.00028968467416,22.45,65.0,3.85,179.0,11.0,9.0
7359,21.0757132485825,22.325,65.5,3.975,165.5,11.0,3.0
7360,21.8580116971922,22.2,66.0,4.1,152.0,11.0,6.0
7361,22.07799043566094,22.2,66.0,4.1,138.5,11.0,0.0
7362,22.07598668241966,22.2,66.0,4.1,125.0,11.0,3.0
7363,22.0585521167342,22.2,66.0,4.1,110.5,11.0,5.0
7364,22.04833342302802,22.2,66.0,4.1,96.0,11.0,9.0
7365,21.04624366690119,22.05,67.25,4.35,81.5,11.0,8.0
7366,21.92674013395738,21.9,68.5,4.6,67.0,11.0,3.0
7367,21.8884250912777,21.75,69.75,4.85,58.25,11.0,0.0
7368,21.82074998151275,21.6,71.0,5.1,49.5,11.0,7.0
7369,21.94641399729144,21.325,72.75,4.85,40.75,5.5,1.0
7370,21.4211700017491,21.05,74.5,4.6,32.0,5.5,2.0
7371,21.17251006047218,20.775,76.25,4.35,24.0,5.5,5.0
7372,20.99546872148558,20.5,78.0,4.1,16.0,5.5,9.0
7373,21.00007675943501,20.375,78.75,3.825,0.0,1.1,3.0
7374,20.55739245723142,20.25,79.5,3.55,0.0,1.1,4.0
7375,20.24784962325069,20.125,80.25,3.275,0.0,1.1,3.0
7376,20.08629062013114,20.0,81.0,3.0,0.0,1.1,6.0
7377,20.95643949661079,19.85,81.0,3.0,0.0,1.1,8.0
7378,21.91991417976975,19.7,81.0,3.0,0.0,1.1,5.0
7379,20.5135945848005,19.55,81.0,3.0,0.0,1.1,9.0
7380,20.93223965511065,19.4,81.0,3.0,0.0,1.1,3.0
7381,20.0304254113617,19.25,82.5,3.0,0.0,0.0,2.0
7382,19.6403111648487,19.1,84.0,3.0,0.0,0.0,9.0
7383,20.99320129997286,18.95,85.5,3.0,0.0,0.0,1.0
7384,20.64298066098105,18.8,87.0,3.0,0.0,0.0,0.0
7385,20.47117819324881,18.8,87.0,3.0,0.0,0.0,1.0
7386,20.39851827815005,18.8,87.0,3.0,0.0,0.0,5.0
7387,20.36431202868409,18.8,87.0,3.0,0.0,0.0,5.0
7388,20.33695529060049,18.8,87.0,3.0,0.0,0.0,5.0
7389,20.3098372995326,18.8,87.0,3.0,0.0,0.0,1.0
7390,20.28394630998876,18.8,87.0,3.0,0.0,0.0,1.0
7391,20.25989521036678,18.8,87.0,3.0,0.0,0.0,9.0
7392,20.9962819767101,18.8,87.0,3.0,0.0,0.0,6.0
7393,20.9999454581576,18.8,87.75,3.0,0.0,0.0,9.0
7394,20.99981982429766,18.8,88.5,3.0,0.0,0.0,0.0
7395,20.72164863803667,18.8,89.25,3.0,0.0,0.0,0.0
7396,20.50627237813429,18.8,90.0,3.0,0.0,0.0,5.0
7397,20.42004507903236,18.8,90.0,2.75,0.0,0.0,0.0
7398,20.37934322231633,18.8,90.0,2.5,0.0,0.0,8.0
7399,21.9265501020336,18.8,90.0,2.25,0.0,0.0,4.0
7400,21.19088609203356,18.8,90.0,2.0,0.0,0.0,9.0
7401,21.00390787004466,18.675,90.75,2.25,0.0,0.0,6.0
7402,21.00006392077568,18.55,91.5,2.5,0.0,0.0,0.0
7403,20.77800652541305,18.425,92.25,2.75,0.0,0.0,2.0
7404,20.57816642633615,18.3,93.0,3.0,0.0,0.0,0.0
7405,20.47567151634047,18.3,93.0,3.0,0.0,0.0,1.0
7406,20.41454320767642,18.3,93.0,3.0,0.0,0.0,1.0
7407,20.36073802924539,18.3,93.0,3.0,0.0,0.0,2.0
7408,20.30982626358211,18.3,93.0,3.0,0.0,0.0,3.0
7409,20.266293745951,18.425,91.5,3.0,0.0,0.0,0.0
7410,20.23050262065187,18.55,90.0,3.0,0.0,0.0,5.0
7411,20.20079078020455,18.675,88.5,3.0,0.0,0.0,9.0
7412,20.99632521909399,18.8,87.0,3.0,0.0,0.0,5.0
7413,20.59340695675257,18.675,87.75,3.0,0.0,0.0,6.0
7414,20.9941478099749,18.55,88.5,3.0,0.0,0.0,6.0
7415,21.00002351951724,18.425,89.25,3.0,10.25,0.0,3.0
7416,20.68900188347378,18.3,90.0,3.0,18.5,0.0,9.0
7417,20.9954436216635,18.575,89.25,3.275,26.75,0.0,0.0
7418,20.85437141933458,18.85,88.5,3.55,35.0,0.0,7.0
7419,21.97291700504415,19.125,87.75,3.825,49.0,0.0,0.0
7420,20.83955177885875,19.4,87.0,4.1,63.0,0.0,0.0
7421,20.27521437790979,19.25,87.75,4.1,77.0,0.0,7.0
7422,21.90198094738119,19.1,88.5,4.1,91.0,0.0,2.0
7423,21.85949118935503,18.95,89.25,4.1,105.5,0.0,0.0
7424,21.41930165115032,18.8,90.0,4.1,120.0,0.0,8.0
7425,21.95540519081382,19.1,87.75,4.1,134.5,11.0,6.0
7426,21.43387778945576,19.4,85.5,4.1,149.0,11.0,0.0
7427,21.22521190896882,19.7,83.25,4.1,161.25,11.0,0.0
7428,21.31023391596496,20.0,81.0,4.1,173.5,11.0,1.0
7429,21.61984263709088,19.7,82.5,3.975,185.75,11.0,0.0
7430,21.82591638152287,19.4,84.0,3.85,198.0,11.0,0.0
7431,21.93478920862787,19.1,85.5,3.725,207.5,11.0,0.0
7432,23.33683951452309,18.8,87.0,3.6,217.0,11.0,6.0
7433,23.85365236077561,18.675,88.5,3.725,226.5,11.0,5.0
7434,24.59272160054791,18.55,90.0,3.85,236.0,11.0,4.0
7435,25.10770264784566,18.425,91.5,3.975,241.5,11.0,4.0
7436,25.47149258050312,18.3,93.0,4.1,247.0,11.0,5.0
7437,25.01926473392086,18.15,94.0,4.35,252.5,8.8,3.0
7438,25.6234841276987,18.0,95.0,4.6,258.0,8.8,5.0
7439,25.02813919423828,17.85,96.0,4.85,259.5,8.8,3.0
7440,25.73647099956599,17.7,97.0,5.1,261.0,8.8,7.0
7441,23.1883552355717,17.85,96.0,4.85,262.5,4.4,4.0
7442,24.8196577864416,18.0,95.0,4.6,264.0,4.4,5.0
7443,24.99160319667011,18.15,94.0,4.35,261.5,4.4,9.0
7444,21.67950700095232,18.3,93.0,4.1,259.0,4.4,5.0
7445,23.92729930759627,18.3,93.0,4.35,256.5,8.8,9.0
7446,21.33854176507757,18.3,93.0,4.6,254.0,8.8,3.0
7447,23.64510833322294,18.3,93.0,4.85,238.5,8.8,2.0
7448,24.69564022159177,18.3,93.0,5.1,223.0,8.8,6.0
7449,24.02763714396673,18.3,93.0,5.1,207.5,11.0,7.0
7450,23.04972205654015,18.3,93.0,5.1,192.0,11.0,8.0
7451,22.06043595038184,18.3,93.0,5.1,183.5,11.0,2.0
7452,23.91832177505984,18.3,93.0,5.1,175.0,11.0,1.0
7453,24.97802157308033,18.3,93.0,5.1,166.5,11.0,3.0
